TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,SUSPICIOUS
54970000,1408400,1408400,1408400,1408400,100,0
54971000,1408400,1408500,1408400,1408500,2200,0
54972000,1408500,1408500,1408500,1408500,100,0
54973000,1408500,1408500,1408400,1408400,1795,0
54975000,1408400,1408500,1408400,1408500,200,0
54976000,1408400,1408500,1408400,1408500,1200,0
54978000,1408500,1408500,1408500,1408500,300,0
54981000,1408400,1408400,1408400,1408400,200,0
54982000,1408500,1408500,1408500,1408500,100,0
54983000,1408500,1408500,1408500,1408500,5998,0
54984000,1408400,1408400,1408400,1408400,880,0
54985000,1408400,1408400,1408400,1408400,700,0
54986000,1408500,1408500,1408500,1408500,148,0
54989000,1408400,1408400,1408400,1408400,200,0
54990000,1408500,1408500,1408500,1408500,533,0
54992000,1408500,1408500,1408500,1408500,1333,0
54994000,1408500,1408500,1408400,1408400,400,0
54996000,1408500,1408500,1408500,1408500,300,0
54997000,1408500,1408500,1408400,1408400,700,0
54999000,1408500,1408500,1408500,1408500,18150,0
55000000,1408600,1408600,1408500,1408500,6021,0
55001000,1408400,1408400,1408400,1408400,400,0
55003000,1408500,1408500,1408500,1408500,100,0
55004000,1408500,1408500,1408500,1408500,200,0
55006000,1408500,1408500,1408500,1408500,200,0
55007000,1408400,1408400,1408400,1408400,300,0
55008000,1408500,1408500,1408500,1408500,100,0
55009000,1408500,1408500,1408500,1408500,100,0
55011000,1408500,1408500,1408500,1408500,4100,0
55012000,1408500,1408500,1408500,1408500,100,0
55013000,1408500,1408500,1408500,1408500,200,0
55014000,1408500,1408500,1408500,1408500,426,0
55016000,1408400,1408400,1408400,1408400,100,0
55018000,1408500,1408500,1408500,1408500,300,0
55024000,1408400,1408400,1408400,1408400,200,0
55025000,1408500,1408500,1408500,1408500,100,0
55027000,1408400,1408400,1408400,1408400,300,0
55028000,1408400,1408400,1408400,1408400,250,0
55029000,1408400,1408400,1408400,1408400,221,0
55030000,1408500,1408500,1408500,1408500,200,0
55032000,1408500,1408500,1408500,1408500,26134,0
55033000,1408500,1408600,1408500,1408600,6700,0
55034000,1408600,1408600,1408600,1408600,200,0
55035000,1408600,1408600,1408600,1408600,100,0
55039000,1408600,1408600,1408600,1408600,100,0
55040000,1408600,1408600,1408600,1408600,100,0
55041000,1408500,1408600,1408500,1408600,700,0
55042000,1408500,1408500,1408500,1408500,100,0
55043000,1408500,1408500,1408500,1408500,1200,0
55045000,1408600,1408600,1408600,1408600,160,0
55046000,1408600,1408600,1408600,1408600,1000,0
55047000,1408600,1408600,1408600,1408600,100,0
55048000,1408600,1408600,1408600,1408600,1000,0
55049000,1408600,1408700,1408600,1408700,13352,0
55050000,1408600,1408600,1408600,1408600,100,0
55051000,1408700,1408700,1408700,1408700,600,0
55052000,1408600,1408600,1408600,1408600,100,0
55055000,1408600,1408600,1408500,1408600,21891,0
55058000,1408600,1408600,1408600,1408600,100,0
55059000,1408600,1408600,1408500,1408500,3100,0
55060000,1408600,1408600,1408600,1408600,100,0
55061000,1408600,1408600,1408600,1408600,1300,0
55063000,1408700,1408700,1408700,1408700,100,0
55064000,1408700,1408700,1408700,1408700,700,0
55065000,1408700,1408700,1408700,1408700,100,0
55066000,1408700,1408800,1408600,1408800,46231,0
55067000,1408700,1408800,1408700,1408800,1100,0
55068000,1408800,1408800,1408800,1408800,100,0
55069000,1408700,1408800,1408700,1408700,9396,0
55070000,1408700,1408800,1408700,1408800,3300,0
55071000,1408700,1408800,1408700,1408800,700,0
55072000,1408700,1408800,1408700,1408800,21700,0
55073000,1408800,1408800,1408800,1408800,1200,0
55074000,1408800,1408800,1408800,1408800,100,0
55075000,1408800,1408800,1408800,1408800,200,0
55076000,1408800,1408800,1408800,1408800,1135,0
55077000,1408800,1408800,1408800,1408800,13100,0
55078000,1408800,1408800,1408800,1408800,12493,0
55079000,1408800,1408800,1408500,1408800,100700,0
55080000,1408800,1408800,1408800,1408800,2000,0
55081000,1408800,1409000,1408800,1409000,16864,0
55082000,1409000,1409000,1408900,1409000,2995,0
55084000,1409000,1409000,1408900,1409000,2100,0
55085000,1409000,1409000,1408900,1408900,3200,0
55086000,1408900,1409000,1408900,1409000,1370,0
55087000,1408900,1409000,1408900,1409000,7823,0
55088000,1408900,1408900,1408900,1408900,1000,0
55089000,1408900,1408900,1408900,1408900,4684,0
55090000,1408900,1409000,1408900,1409000,280,0
55092000,1409000,1409000,1409000,1409000,564,0
55093000,1409000,1409000,1409000,1409000,736,0
55094000,1409000,1409000,1409000,1409000,3400,0
55095000,1409000,1409000,1408900,1408900,500,0
55098000,1409000,1409000,1409000,1409000,600,0
55099000,1409000,1409000,1409000,1409000,1000,0
55100000,1409000,1409000,1408900,1409000,3332,0
55101000,1409000,1409000,1409000,1409000,518,0
55102000,1409000,1409000,1409000,1409000,400,0
55103000,1409000,1409000,1409000,1409000,200,0
55104000,1409000,1409000,1408900,1408900,600,0
55105000,1409000,1409000,1409000,1409000,200,0
55108000,1409000,1409000,1409000,1409000,100,0
55109000,1409000,1409000,1409000,1409000,500,0
55110000,1409000,1409000,1409000,1409000,12200,0
55111000,1409000,1409000,1409000,1409000,6824,0
55112000,1409000,1409000,1409000,1409000,1800,0
55113000,1409000,1409100,1409000,1409100,27985,0
55114000,1409100,1409100,1409100,1409100,400,0
55115000,1409100,1409100,1409100,1409100,857,0
55116000,1409000,1409100,1409000,1409100,8040,0
55117000,1409100,1409100,1409100,1409100,100,0
55118000,1409100,1409100,1409100,1409100,300,0
55119000,1409100,1409100,1409000,1409100,1800,0
55120000,1409100,1409100,1409100,1409100,100,0
55121000,1409100,1409100,1409100,1409100,1300,0
55122000,1409100,1409100,1409100,1409100,7538,0
55123000,1409200,1409200,1409100,1409100,1300,0
55124000,1409200,1409200,1409200,1409200,100,0
55125000,1409200,1409200,1409100,1409100,300,0
55126000,1409200,1409200,1409100,1409100,1000,0
55127000,1409200,1409200,1409100,1409100,600,0
55128000,1409200,1409200,1409200,1409200,200,0
55129000,1409100,1409100,1409100,1409100,100,0
55132000,1409100,1409100,1409100,1409100,100,0
55133000,1409100,1409200,1409100,1409100,2336,0
55134000,1409100,1409100,1409100,1409100,900,0
55135000,1409200,1409200,1409200,1409200,200,0
55136000,1409200,1409200,1409200,1409200,300,0
55137000,1409100,1409200,1409100,1409200,300,0
55138000,1409100,1409200,1409000,1409000,32568,0
55139000,1409000,1409100,1409000,1409100,5100,0
55140000,1409100,1409100,1409100,1409100,900,0
55141000,1409000,1409100,1409000,1409100,700,0
55142000,1409100,1409100,1409000,1409100,500,0
55143000,1409100,1409100,1409100,1409100,5233,0
55144000,1409200,1409200,1409200,1409200,100,0
55145000,1409200,1409200,1409100,1409200,600,0
55148000,1409100,1409100,1409100,1409100,300,0
55151000,1409200,1409200,1409200,1409200,9000,0
55155000,1409100,1409200,1409100,1409100,82000,0
55156000,1409100,1409100,1409100,1409100,11500,0
55157000,1409100,1409100,1409000,1409100,6200,0
55158000,1409100,1409100,1409000,1409000,6600,0
55159000,1409000,1409100,1409000,1409000,37109,0
55160000,1409000,1409100,1409000,1409100,1600,0
55162000,1409000,1409000,1409000,1409000,700,0
55163000,1409100,1409200,1409100,1409100,56327,0
55164000,1409100,1409100,1409000,1409100,10482,0
55165000,1409100,1409100,1409100,1409100,600,0
55166000,1409000,1409000,1409000,1409000,200,0
55167000,1409000,1409100,1409000,1409100,400,0
55169000,1409100,1409100,1409100,1409100,172,0
55170000,1409100,1409100,1409100,1409100,12605,0
55171000,1409000,1409000,1409000,1409000,4967,0
55172000,1409000,1409000,1409000,1409000,3300,0
55173000,1409100,1409100,1409000,1409000,9333,0
55174000,1409000,1409100,1409000,1409100,7000,0
55175000,1409000,1409000,1409000,1409000,8833,0
55176000,1409000,1409000,1409000,1409000,200,0
55177000,1409000,1409100,1409000,1409000,20767,0
55178000,1409100,1409100,1409000,1409000,5251,0
55179000,1409000,1409100,1409000,1409100,5200,0
55182000,1409000,1409000,1409000,1409000,700,0
55183000,1409000,1409000,1409000,1409000,100,0
55184000,1409000,1409000,1409000,1409000,100,0
55185000,1409100,1409100,1409100,1409100,12397,0
55186000,1409000,1409100,1409000,1409100,600,0
55187000,1409100,1409100,1409000,1409000,400,0
55188000,1409100,1409100,1409100,1409100,100,0
55189000,1409000,1409000,1409000,1409000,3700,0
55192000,1409100,1409100,1409100,1409100,100,0
55193000,1409100,1409100,1409100,1409100,100,0
55194000,1409100,1409100,1409100,1409100,1200,0
55196000,1409100,1409200,1409100,1409100,6452,0
55197000,1409200,1409200,1409200,1409200,100,0
55199000,1409100,1409100,1409100,1409100,4548,0
55200000,1409100,1409100,1409100,1409100,10831,0
55201000,1409100,1409100,1409100,1409100,900,0
55203000,1409100,1409100,1409000,1409000,1800,0
55204000,1409000,1409000,1409000,1409000,1500,0
55205000,1409100,1409100,1409100,1409100,400,0
55206000,1409100,1409100,1409000,1409100,1000,0
55207000,1409000,1409100,1409000,1409100,400,0
55208000,1409100,1409100,1409000,1409100,941,0
55210000,1409000,1409000,1409000,1409000,900,0
55211000,1409100,1409100,1409100,1409100,1000,0
55212000,1409000,1409100,1409000,1409100,6000,0
55213000,1409100,1409100,1409100,1409100,100,0
55214000,1409000,1409000,1409000,1409000,800,0
55215000,1409100,1409100,1409100,1409100,13700,0
55216000,1409100,1409100,1409000,1409000,700,0
55217000,1409000,1409000,1409000,1409000,4016,0
55218000,1409000,1409000,1408900,1409000,5177,0
55220000,1408900,1408900,1408900,1408900,100,0
55221000,1409000,1409000,1409000,1409000,400,0
55222000,1409000,1409000,1409000,1409000,462,0
55223000,1408900,1408900,1408900,1408900,170,0
55224000,1408900,1408900,1408800,1408900,29818,0
55226000,1408800,1408900,1408800,1408900,9800,0
55228000,1408900,1408900,1408800,1408800,1100,0
55229000,1408800,1408800,1408800,1408800,1340,0
55230000,1408900,1409000,1408900,1409000,5401,0
55231000,1408900,1408900,1408900,1408900,100,0
55232000,1408900,1409000,1408900,1409000,2300,0
55233000,1409000,1409000,1409000,1409000,100,0
55234000,1408900,1409000,1408900,1409000,5024,0
55235000,1408900,1409000,1408900,1408900,9611,0
55236000,1408800,1408800,1408800,1408800,5760,0
55237000,1408700,1408700,1408700,1408700,100,0
55238000,1408900,1408900,1408900,1408900,100,0
55239000,1408700,1408700,1408700,1408700,600,0
55240000,1408700,1408700,1408700,1408700,5200,0
55241000,1408800,1408800,1408800,1408800,100,0
55242000,1408700,1408800,1408700,1408800,300,0
55243000,1408800,1408800,1408700,1408800,1200,0
55245000,1408700,1408800,1408700,1408800,1100,0
55246000,1408700,1408800,1408700,1408800,600,0
55249000,1408800,1408800,1408800,1408800,1857,0
55250000,1408800,1408800,1408800,1408800,9785,0
55251000,1408800,1408800,1408800,1408800,3660,0
55252000,1408800,1408800,1408700,1408800,2712,0
55253000,1408700,1408800,1408700,1408800,300,0
55254000,1408800,1408800,1408700,1408800,2929,0
55255000,1408800,1408800,1408800,1408800,100,0
55256000,1408800,1408800,1408800,1408800,900,0
55257000,1408800,1408800,1408800,1408800,100,0
55258000,1408800,1408800,1408800,1408800,100,0
55259000,1408700,1408700,1408700,1408700,460,0
55260000,1408700,1408700,1408700,1408700,100,0
55262000,1408800,1408800,1408700,1408700,700,0
55264000,1408800,1408800,1408800,1408800,100,0
55265000,1408700,1408700,1408700,1408700,459,0
55266000,1408700,1408800,1408700,1408800,700,0
55267000,1408700,1408700,1408700,1408700,500,0
55268000,1408800,1408800,1408800,1408800,100,0
55269000,1408700,1408700,1408700,1408700,100,0
55271000,1408800,1408800,1408700,1408700,35991,0
55272000,1408700,1408700,1408700,1408700,100,0
55273000,1408700,1408700,1408700,1408700,6600,0
55274000,1408700,1408700,1408700,1408700,314,0
55275000,1408700,1408700,1408700,1408700,300,0
55276000,1408700,1408700,1408700,1408700,885,0
55283000,1408700,1408700,1408700,1408700,700,0
55284000,1408700,1408700,1408700,1408700,1000,0
55285000,1408600,1408700,1408600,1408700,1000,0
55286000,1408700,1408700,1408700,1408700,200,0
55287000,1408600,1408600,1408600,1408600,230,0
55288000,1408600,1408700,1408600,1408700,400,0
55289000,1408700,1408800,1408700,1408700,21861,0
55290000,1408700,1408700,1408700,1408700,109,0
55291000,1408700,1408800,1408600,1408800,2491,0
55293000,1408700,1408700,1408700,1408700,200,0
55294000,1408700,1408700,1408700,1408700,100,0
55296000,1408700,1408700,1408700,1408700,800,0
55297000,1408600,1408600,1408600,1408600,300,0
55298000,1408700,1408700,1408600,1408700,731,0
55299000,1408700,1408700,1408700,1408700,500,0
55300000,1408600,1408600,1408600,1408600,2100,0
55301000,1408700,1408700,1408700,1408700,400,0
55302000,1408700,1408700,1408700,1408700,6098,0
55303000,1408800,1408900,1408800,1408800,24427,0
55304000,1408900,1408900,1408900,1408900,207,0
55305000,1408800,1408800,1408800,1408800,100,0
55307000,1408900,1409000,1408900,1408900,10700,0
55308000,1409000,1409000,1409000,1409000,1800,0
55310000,1409000,1409000,1409000,1409000,100,0
55312000,1408900,1408900,1408900,1408900,100,0
55313000,1409000,1409000,1408900,1409000,8931,0
55314000,1408900,1409000,1408900,1408900,24591,0
55315000,1408900,1408900,1408900,1408900,1700,0
55319000,1408900,1408900,1408900,1408900,906,0
55321000,1408900,1408900,1408900,1408900,300,0
55322000,1408800,1408800,1408800,1408800,200,0
55323000,1408900,1408900,1408900,1408900,100,0
55324000,1408900,1408900,1408900,1408900,100,0
55325000,1408900,1409000,1408900,1409000,7816,0
55326000,1408900,1408900,1408900,1408900,100,0
55327000,1409000,1409000,1408800,1408900,25499,0
55330000,1408800,1408800,1408800,1408800,1000,0
55332000,1408900,1408900,1408900,1408900,200,0
55333000,1408900,1408900,1408900,1408900,100,0
55335000,1408800,1408800,1408800,1408800,100,0
55336000,1408900,1408900,1408900,1408900,300,0
55338000,1408900,1408900,1408700,1408700,2000,0
55339000,1408900,1409000,1408900,1409000,6018,0
55341000,1409000,1409000,1409000,1409000,500,0
55347000,1409000,1409000,1409000,1409000,100,0
55348000,1409000,1409000,1409000,1409000,500,0
55349000,1409000,1409000,1409000,1409000,25100,0
55351000,1409000,1409000,1408900,1408900,300,0
55353000,1409000,1409000,1408900,1409000,741,0
55354000,1408900,1408900,1408900,1408900,2409,0
55355000,1409000,1409000,1409000,1409000,300,0
55357000,1408900,1408900,1408900,1408900,460,0
55358000,1408900,1409000,1408900,1409000,6781,0
55359000,1408900,1409000,1408900,1408900,319,0
55360000,1408800,1408800,1408800,1408800,1100,0
55361000,1408900,1408900,1408900,1408900,900,0
55362000,1408900,1409000,1408900,1408900,2700,0
55363000,1409000,1409000,1408900,1408900,400,0
55365000,1409000,1409000,1409000,1409000,100,0
55366000,1409000,1409000,1409000,1409000,501,0
55367000,1408900,1409000,1408900,1409000,8100,0
55368000,1409000,1409000,1409000,1409000,100,0
55369000,1409000,1409000,1409000,1409000,1501,0
55370000,1408900,1409000,1408900,1409000,200,0
55371000,1409000,1409000,1409000,1409000,5400,0
55372000,1409000,1409000,1409000,1409000,100,0
55375000,1409000,1409000,1409000,1409000,100,0
55376000,1408900,1408900,1408900,1408900,400,0
55377000,1409000,1409000,1408900,1408900,1200,0
55378000,1408900,1408900,1408900,1408900,346,0
55379000,1409000,1409000,1409000,1409000,100,0
55380000,1408900,1408900,1408900,1408900,1000,0
55381000,1408900,1409000,1408900,1408900,8350,0
55382000,1408900,1409000,1408900,1409000,2600,0
55383000,1408900,1409000,1408900,1409000,200,0
55384000,1409000,1409000,1409000,1409000,100,0
55386000,1409000,1409000,1409000,1409000,800,0
55387000,1409000,1409000,1409000,1409000,3300,0
55388000,1408900,1408900,1408900,1408900,100,0
55389000,1408900,1408900,1408900,1408900,3200,0
55391000,1409000,1409000,1409000,1409000,100,0
55393000,1409000,1409000,1409000,1409000,100,0
55394000,1408900,1408900,1408900,1408900,900,0
55395000,1408900,1408900,1408900,1408900,100,0
55396000,1408900,1409000,1408900,1409000,10662,0
55397000,1408900,1408900,1408900,1408900,100,0
55398000,1408900,1408900,1408900,1408900,100,0
55399000,1408800,1408900,1408800,1408900,975,0
55401000,1408900,1408900,1408900,1408900,1000,0
55402000,1408800,1408800,1408800,1408800,300,0
55403000,1408900,1408900,1408900,1408900,241,0
55404000,1408800,1408800,1408800,1408800,1500,0
55405000,1408900,1408900,1408900,1408900,5357,0
55406000,1408900,1408900,1408800,1408800,1170,0
55408000,1408900,1408900,1408900,1408900,100,0
55409000,1408800,1408800,1408800,1408800,500,0
55410000,1408900,1408900,1408900,1408900,300,0
55411000,1408900,1408900,1408800,1408900,800,0
55413000,1408900,1408900,1408900,1408900,100,0
55416000,1408900,1408900,1408800,1408800,300,0
55417000,1408900,1408900,1408800,1408900,2400,0
55419000,1408800,1408900,1408800,1408900,9939,0
55420000,1408900,1408900,1408900,1408900,200,0
55421000,1408900,1408900,1408900,1408900,1400,0
55422000,1408900,1408900,1408800,1408900,400,0
55425000,1408900,1408900,1408800,1408800,200,0
55426000,1408900,1408900,1408900,1408900,3901,0
55427000,1408800,1408800,1408800,1408800,500,0
55429000,1408800,1408800,1408800,1408800,609,0
55430000,1408800,1408800,1408800,1408800,2000,0
55432000,1408800,1408900,1408800,1408900,909,0
55433000,1408900,1408900,1408800,1408800,200,0
55434000,1408900,1408900,1408900,1408900,900,0
55435000,1408800,1408800,1408800,1408800,453,0
55436000,1408900,1408900,1408900,1408900,1000,0
55437000,1408800,1408800,1408800,1408800,400,0
55438000,1408900,1408900,1408900,1408900,100,0
55439000,1408900,1408900,1408900,1408900,230,0
55441000,1408900,1408900,1408900,1408900,100,0
55442000,1408900,1408900,1408900,1408900,15031,0
55443000,1408900,1408900,1408800,1408800,1052,0
55445000,1408800,1408900,1408800,1408900,200,0
55446000,1408900,1408900,1408800,1408900,1300,0
55447000,1408900,1408900,1408900,1408900,1100,0
55448000,1408900,1408900,1408900,1408900,500,0
55449000,1408900,1408900,1408800,1408900,2200,0
55450000,1408900,1408900,1408900,1408900,100,0
55451000,1408900,1408900,1408800,1408800,600,0
55453000,1408900,1408900,1408900,1408900,200,0
55454000,1408900,1408900,1408900,1408900,202,0
55457000,1408900,1408900,1408900,1408900,100,0
55459000,1408900,1408900,1408900,1408900,200,0
55460000,1408900,1408900,1408900,1408900,410,0
55462000,1408800,1408800,1408800,1408800,512,0
55463000,1408900,1408900,1408900,1408900,100,0
55464000,1408800,1408900,1408800,1408900,710,0
55465000,1408900,1408900,1408900,1408900,200,0
55466000,1408900,1408900,1408900,1408900,100,0
55467000,1408900,1408900,1408900,1408900,100,0
55468000,1408800,1408900,1408800,1408900,40503,0
55469000,1408800,1408900,1408800,1408800,2700,0
55470000,1408800,1408800,1408800,1408800,5247,0
55471000,1408900,1408900,1408800,1408800,2500,0
55472000,1408900,1408900,1408800,1408800,6335,0
55473000,1408800,1408800,1408800,1408800,4400,0
55474000,1408800,1408800,1408800,1408800,1200,0
55475000,1408800,1408800,1408800,1408800,11428,0
55476000,1408800,1408800,1408800,1408800,300,0
55477000,1408900,1408900,1408900,1408900,100,0
55478000,1408800,1408800,1408800,1408800,6300,0
55480000,1408700,1408700,1408700,1408700,100,0
55483000,1408700,1408700,1408700,1408700,455,0
55485000,1408800,1408800,1408800,1408800,200,0
55488000,1408700,1408700,1408700,1408700,200,0
55490000,1408800,1408800,1408700,1408700,300,0
55491000,1408700,1408700,1408700,1408700,3400,0
55492000,1408700,1408800,1408700,1408700,2800,0
55493000,1408700,1408800,1408700,1408800,348,0
55494000,1408700,1408700,1408700,1408700,188,0
55495000,1408700,1408700,1408700,1408700,1300,0
55496000,1408700,1408700,1408700,1408700,796,0
55497000,1408700,1408800,1408700,1408700,4167,0
55498000,1408700,1408700,1408700,1408700,1796,0
55499000,1408600,1408600,1408600,1408600,335,0
55501000,1408600,1408600,1408600,1408600,100,0
55502000,1408700,1408700,1408700,1408700,8862,0
55503000,1408700,1408700,1408700,1408700,100,0
55505000,1408700,1408700,1408700,1408700,100,0
55506000,1408700,1408700,1408700,1408700,600,0
55507000,1408600,1408600,1408600,1408600,300,0
55509000,1408600,1408600,1408600,1408600,1091,0
55513000,1408700,1408700,1408700,1408700,300,0
55514000,1408700,1408700,1408700,1408700,100,0
55515000,1408600,1408700,1408600,1408700,1358,0
55516000,1408700,1408700,1408600,1408600,500,0
55518000,1408700,1408700,1408700,1408700,100,0
55519000,1408700,1408700,1408700,1408700,100,0
55520000,1408600,1408700,1408300,1408400,61463,0
55521000,1408400,1408400,1408300,1408400,2100,0
55523000,1408300,1408300,1408300,1408300,700,0
55524000,1408300,1408300,1408300,1408300,11800,0
55525000,1408400,1408400,1408300,1408400,1155,0
55527000,1408400,1408400,1408400,1408400,100,0
55528000,1408300,1408400,1408300,1408400,26607,0
55529000,1408300,1408300,1408300,1408300,4800,0
55530000,1408300,1408400,1408300,1408300,600,0
55531000,1408300,1408300,1408300,1408300,600,0
55533000,1408300,1408400,1408300,1408400,1100,0
55534000,1408300,1408300,1408300,1408300,100,0
55535000,1408300,1408400,1408300,1408400,3100,0
55538000,1408400,1408400,1408300,1408300,2076,0
55539000,1408300,1408400,1408300,1408400,500,0
55540000,1408400,1408400,1408300,1408300,800,0
55541000,1408300,1408300,1408300,1408300,200,0
55543000,1408300,1408300,1408300,1408300,2900,0
55544000,1408300,1408400,1408300,1408300,3300,0
55545000,1408300,1408400,1408300,1408400,2067,0
55546000,1408300,1408900,1408300,1408300,350600,0
55547000,1408300,1408300,1408200,1408200,1700,0
55548000,1408300,1408300,1408200,1408200,700,0
55549000,1408200,1408300,1408200,1408300,700,0
55550000,1408300,1408300,1408300,1408300,100,0
55551000,1408300,1408300,1408300,1408300,600,0
55552000,1408200,1408200,1408200,1408200,900,0
55553000,1408200,1408300,1408200,1408200,3200,0
55554000,1408300,1408300,1408300,1408300,300,0
55555000,1408200,1408200,1408200,1408200,300,0
55556000,1408300,1408300,1408200,1408200,2500,0
55557000,1408300,1408300,1408200,1408200,5100,0
55558000,1408200,1408200,1408200,1408200,2900,0
55560000,1408200,1408300,1408200,1408200,21010,0
55561000,1408200,1408200,1408200,1408200,1171,0
55562000,1408200,1408200,1408200,1408200,100,0
55563000,1408200,1408200,1408200,1408200,400,0
55566000,1408200,1408200,1408200,1408200,100,0
55568000,1408300,1408300,1408300,1408300,100,0
55569000,1408200,1408200,1408200,1408200,400,0
55570000,1408300,1408300,1408200,1408200,1400,0
55571000,1408200,1408200,1408200,1408200,400,0
55572000,1408200,1408200,1408200,1408200,900,0
55575000,1408300,1408300,1408200,1408200,400,0
55577000,1408300,1408300,1408200,1408200,5100,0
55578000,1408300,1408300,1408200,1408300,901,0
55579000,1408300,1408300,1408200,1408200,7830,0
55580000,1408200,1408300,1408200,1408300,1150,0
55581000,1408200,1408300,1408200,1408300,900,0
55582000,1408300,1408300,1408200,1408200,900,0
55583000,1408300,1408300,1408300,1408300,1200,0
55584000,1408300,1408300,1408300,1408300,800,0
55586000,1408300,1408300,1408300,1408300,100,0
55587000,1408300,1408300,1408200,1408200,650,0
55589000,1408200,1408300,1408200,1408200,1400,0
55590000,1408200,1408200,1408200,1408200,300,0
55591000,1408300,1408300,1408300,1408300,50546,0
55592000,1408300,1408400,1408300,1408400,5093,0
55593000,1408300,1408400,1408300,1408300,1500,0
55594000,1408300,1408300,1408300,1408300,3600,0
55595000,1408300,1408400,1408200,1408200,6000,0
55597000,1408300,1408400,1408300,1408300,18515,0
55598000,1408400,1408400,1408400,1408400,100,0
55599000,1408400,1408400,1408300,1408400,1500,0
55600000,1408300,1408400,1408300,1408300,2700,0
55601000,1408300,1408300,1408300,1408300,900,0
55602000,1408300,1408300,1408300,1408300,1500,0
55605000,1408300,1408300,1408200,1408200,200,0
55607000,1408300,1408300,1408300,1408300,140,0
55608000,1408300,1408300,1408300,1408300,100,0
55609000,1408200,1408300,1408200,1408300,200,0
55610000,1408300,1408300,1408300,1408300,100,0
55612000,1408200,1408200,1408200,1408200,3483,0
55613000,1408300,1408300,1408300,1408300,300,0
55614000,1408300,1408300,1408200,1408300,15500,0
55616000,1408300,1408300,1408200,1408200,200,0
55617000,1408200,1408300,1408200,1408300,1000,0
55618000,1408200,1408200,1408200,1408200,500,0
55619000,1408300,1408300,1408300,1408300,6926,0
55620000,1408300,1408400,1408300,1408400,17922,0
55621000,1408400,1408500,1408400,1408400,6713,0
55622000,1408500,1408500,1408500,1408500,100,0
55623000,1408500,1408500,1408500,1408500,100,0
55624000,1408400,1408500,1408400,1408500,2536,0
55625000,1408400,1408400,1408400,1408400,100,0
55626000,1408500,1408500,1408500,1408500,900,0
55627000,1408400,1408500,1408400,1408500,600,0
55628000,1408400,1408400,1408400,1408400,484,0
55631000,1408500,1408500,1408500,1408500,100,0
55632000,1408500,1408500,1408500,1408500,14035,0
55633000,1408500,1408500,1408500,1408500,200,0
55635000,1408500,1408500,1408400,1408500,800,0
55636000,1408400,1408400,1408400,1408400,100,0
55637000,1408400,1408400,1408400,1408400,473,0
55638000,1408400,1408400,1408400,1408400,100,0
55640000,1408400,1408500,1408400,1408500,6000,0
55642000,1408400,1408400,1408400,1408400,500,0
55643000,1408500,1408500,1408500,1408500,500,0
55644000,1408500,1408500,1408500,1408500,300,0
55645000,1408500,1408500,1408400,1408400,5600,0
55647000,1408500,1408500,1408400,1408500,27714,0
55648000,1408500,1408500,1408500,1408500,1390,0
55649000,1408500,1408500,1408500,1408500,200,0
55650000,1408500,1408500,1408500,1408500,100,0
55651000,1408500,1408500,1408500,1408500,100,0
55652000,1408500,1408500,1408500,1408500,300,0
55653000,1408500,1408500,1408500,1408500,300,0
55654000,1408500,1408500,1408500,1408500,200,0
55655000,1408500,1408500,1408400,1408400,553,0
55656000,1408400,1408400,1408400,1408400,500,0
55657000,1408500,1408500,1408500,1408500,100,0
55658000,1408500,1408500,1408500,1408500,1165,0
55659000,1408500,1408500,1408500,1408500,300,0
55660000,1408400,1408500,1408400,1408500,300,0
55661000,1408500,1408500,1408500,1408500,4600,0
55663000,1408500,1408500,1408500,1408500,500,0
55665000,1408500,1408600,1408500,1408600,5200,0
55666000,1408500,1408600,1408400,1408500,8660,0
55667000,1408500,1408600,1408500,1408600,700,0
55668000,1408500,1408500,1408500,1408500,1200,0
55670000,1408500,1408600,1408500,1408500,4363,0
55671000,1408500,1408500,1408500,1408500,100,0
55672000,1408600,1408600,1408600,1408600,200,0
55673000,1408600,1408600,1408500,1408500,5053,0
55674000,1408500,1408600,1408500,1408500,3300,0
55675000,1408500,1408500,1408500,1408500,300,0
55676000,1408600,1408600,1408500,1408600,24800,0
55677000,1408600,1408600,1408500,1408500,1200,0
55678000,1408500,1408500,1408500,1408500,5161,0
55679000,1408400,1408400,1408400,1408400,100,0
55680000,1408400,1408400,1408400,1408400,404,0
55681000,1408500,1408500,1408500,1408500,200,0
55682000,1408500,1408500,1408500,1408500,1564,0
55683000,1408500,1408500,1408500,1408500,300,0
55684000,1408500,1408500,1408500,1408500,6302,0
55685000,1408500,1408500,1408500,1408500,700,0
55686000,1408500,1408500,1408500,1408500,100,0
55687000,1408500,1408600,1408500,1408600,300,0
55688000,1408600,1408600,1408500,1408500,1088,0
55689000,1408600,1408600,1408500,1408500,1013,0
55692000,1408600,1408600,1408600,1408600,300,0
55695000,1408600,1408600,1408600,1408600,600,0
55697000,1408500,1408600,1408500,1408500,6386,0
55698000,1408500,1408500,1408500,1408500,1000,0
55699000,1408600,1408600,1408500,1408600,500,0
55700000,1408500,1408500,1408500,1408500,200,0
55701000,1408500,1408600,1408500,1408600,1900,0
55702000,1408500,1408500,1408500,1408500,700,0
55703000,1408500,1408500,1408500,1408500,100,0
55704000,1408600,1408600,1408500,1408500,530,0
55707000,1408500,1408500,1408500,1408500,900,0
55708000,1408600,1408600,1408500,1408500,200,0
